[2019-07-18 20:52:10 $57703.0]	INFO	Server is reloading all workers now
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32349] abnormal exit, status=0, signal=9
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32348] abnormal exit, status=0, signal=9
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32347] abnormal exit, status=0, signal=9
[2019-07-22 20:55:10 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32346] abnormal exit, status=0, signal=9
[2019-07-22 20:55:29 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:55:31 *32386.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32384.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32385.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32381.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 ^32383.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32382.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32388.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32387.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:31 *32380.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:33 ^32397.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32404] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32413] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32414] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32417] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32415] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32416] exit timeout, forced kill
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32417] abnormal exit, status=0, signal=9
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32416] abnormal exit, status=0, signal=9
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32415] abnormal exit, status=0, signal=9
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32414] abnormal exit, status=0, signal=9
[2019-07-22 20:55:35 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32413] abnormal exit, status=0, signal=9
[2019-07-22 20:57:00 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:57:02 *32476.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32470.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32471.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32475.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32473.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 ^32478.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32477.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32472.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:02 *32474.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:04 ^32487.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32492] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32501] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32500] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32497] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32499] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32498] exit timeout, forced kill
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32501] abnormal exit, status=0, signal=9
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32500] abnormal exit, status=0, signal=9
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32499] abnormal exit, status=0, signal=9
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32498] abnormal exit, status=0, signal=9
[2019-07-22 20:57:06 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32497] abnormal exit, status=0, signal=9
[2019-07-22 20:57:28 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:57:30 *32773.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 ^32776.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32770.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32774.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32775.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32771.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32778.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32772.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:30 *32777.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:32 ^32783.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32792] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32797] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32798] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32801] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32799] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32800] exit timeout, forced kill
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32797] abnormal exit, status=0, signal=9
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32801] abnormal exit, status=0, signal=9
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32800] abnormal exit, status=0, signal=9
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32799] abnormal exit, status=0, signal=9
[2019-07-22 20:57:34 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32798] abnormal exit, status=0, signal=9
[2019-07-22 20:57:42 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:57:44 *32869.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32866.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32867.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32868.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32873.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32874.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32870.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 *32871.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:44 ^32872.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:46 ^32883.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32888] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32897] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32901] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32898] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32900] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32899] exit timeout, forced kill
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32901] abnormal exit, status=0, signal=9
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32900] abnormal exit, status=0, signal=9
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32899] abnormal exit, status=0, signal=9
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32898] abnormal exit, status=0, signal=9
[2019-07-22 20:57:48 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32897] abnormal exit, status=0, signal=9
[2019-07-22 20:58:01 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:58:03 *32930.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32936.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32934.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 ^32933.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32931.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32935.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32937.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32932.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:03 *32938.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:05 ^32943.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32952] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32963] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32959] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32962] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32960] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32961] exit timeout, forced kill
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=32959] abnormal exit, status=0, signal=9
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=32963] abnormal exit, status=0, signal=9
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=32962] abnormal exit, status=0, signal=9
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=32961] abnormal exit, status=0, signal=9
[2019-07-22 20:58:07 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=32960] abnormal exit, status=0, signal=9
[2019-07-22 20:58:17 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 20:58:19 *33011.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33004.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33005.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33008.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33007.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33010.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 ^33012.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33006.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:19 *33009.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:21 ^33016.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33024] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33030] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33029] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33031] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33033] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33032] exit timeout, forced kill
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_check_exit_status: worker#11[pid=33030] abnormal exit, status=0, signal=9
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_check_exit_status: worker#14[pid=33033] abnormal exit, status=0, signal=9
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_check_exit_status: worker#15[pid=33032] abnormal exit, status=0, signal=9
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_check_exit_status: worker#13[pid=33031] abnormal exit, status=0, signal=9
[2019-07-22 20:58:23 $21435.0]	WARNING	swManager_check_exit_status: worker#12[pid=33029] abnormal exit, status=0, signal=9
[2019-07-22 21:00:48 $21435.0]	INFO	Server is reloading all workers now
[2019-07-22 21:00:50 ^33070.8]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33069.2]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33065.5]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33066.4]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33071.7]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33072.6]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33068.1]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33064.3]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:50 *33067.0]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:52 ^33079.9]	WARNING	swWorker_reactor_is_empty (ERRNO 9012): worker exit timeout, forced to terminate
[2019-07-22 21:00:54 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33088] exit timeout, forced kill
[2019-07-22 21:00:54 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33093] exit timeout, forced kill
[2019-07-22 21:00:54 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33097] exit timeout, forced kill
[2019-07-22 21:00:54 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33096] exit timeout, forced kill
[2019-07-22 21:00:54 $21435.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33094] exit timeout, forced kill
